epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,427.191,1.45119,0.471,0.99307,1.33008,0.0964,0.0004,0.0004
2,550.843,0.89324,0.48831,0.97403,2.30273,0.0918911,0.00089109,0.00089109
